651,"jāi vaaṇāi amhe vi jaṃpimo tāi jaṃpaï jaṇo vi,tāiṃ cia teṇa pajaṃpiāi hiaaṃ suhāveṃti","Who is not captivated by a woman’s breasts,  That, like a good poem,  Are a pleasure to grasp,  Are weighty, compressed, and nicely ornamented?"
652,"savvāareṇa maggaha piaṃ jaṇaṃ jaï suheṇa vo kajjaṃ,jaṃ jassa hiaadaïaṃ taṃ ṇa suhaṃ jaṃ tahiṃ ṇa tthi","If you want to be happy  Take care in choosing a lover,  For what is dear to you  Does not bring happiness  Unless you are dear to it."
653,"dīsaṃto diṭṭhisuho ciṃtijjaṃta maṇavallaho attā,ullāvaṃta suisuho pio jaṇo ṇicca ramaṇijjo","When one sees him  He gives satisfaction to the eyes,  When one thinks of him  He gives satisfaction to the mind,  When he speaks  He gives satisfaction to the ears:  Dear mother-in-law,  My husband is always delightful."
654,"ṭhāṇabbhaṭṭhā parigaliapīṇaā uṇṇaīa paricattā,amhe uṇa ṭheripaohara vva uare ccia ṇisanṇā","Fallen from our former position,  Our abundance wasted away,  No longer prominent,  We stare at our navels  Like an old woman’s breasts."
655,"paccūsāgaa raṃjiadeha piāloa loaṇāṇaṃda,aṇṇattakhaviasavvari ṇahabhūsaṇa diṇavaï ṇamo de","What a feast for the eyes,  When you return at dawn  Red all over  Having spent the night elsewhere.  Ornament of the sky,  Lord of the day,  We bow before you humbly."
656,"vivarīasuraalehaḍa pucchasi maha kīsa gabbhasaṃbhūiṃ,oatte kuṃbhamuhe jalalavakaṇiā vi kiṃ ṭhāi","You who like to make love upside down,  How can you ask if I am pregnant?  Is there a single drop of water left  In a jug turned upside down?"
657,"accāsaṇṇavivāhe samaṃ jasoāi taruṇagovīhiṃ,vaḍḍhaṃte mahumahaṇe saṃvaṃdhā ṇiṇhuvijjaṃti",When Kṛṣṇa came of age And the time of his marriage drew near The young cowgirls tried to conceal their family ties With his mother Yaśodā.
658,"jaṃ jaṃ ālihaï maṇo āsāvattīhi hiaaphalaammi,taṃ taṃ vālo vva vihī ṇihuaṃ hasiūṇa pamhusaï","Whatever the mind With the pen of hope Writes on the tablet of the heart Fate, like a naughty child, Wipes out with a secret smile."
660,"dūraṃtarie vi pie kaha vi ṇiattāi majjha ṇaaṇāi,hiaaṃ uṇa teṇa samaṃ ajja vi aṇivāriaṃ bhamaï","When my lover left for distant lands  My eyes found their way back home,  But my heart is still beside him  Going wherever he goes."
661,"tassa kahākaṃtaïe saddāaṇṇaṇasamosariakove,samuhāloaṇakaṃpiri uvaūḍhā kiṃ pavajjihisi","At the mention of his name you bristle;  At the sound of his voice your anger melts;  Seeing him face to face, you tremble.  What will you do when you embrace?"
662,"bharaṇamiaṇīlasāhaggakhaliacalaṇaddhavihuavakkhaüḍā,tarusiharesu vihaṃgā kaha kaha vi lahaṃti saṃṭhāṇaṃ","With great difficulty  Birds find a place to rest  In the treetops,  Fluttering their wings  And shifting their feet  At the tips of the dark branches  That bend beneath their weight."
665,"kaṃḍaṃteṇa akaṃḍaṃ pallīmajjhammi viaḍakoaṃdaṃ,païmaraṇāhi vi ahiaṃ vāheṇa ruāviā attā","When our hunter  In the middle of the village, for everybody to see,  Started to cut sections into his gruesome bow  Mother-in-law began to cry  Louder even than on the day her husband died."
666,"amhe ujjuasīlā pio vi piasahi viāraparioso,ṇa hu aṇṇā kā vi gaī vāhohā kaha pusijjaṃtu","My dear,  I am a simple person,  While my lover only likes fancy tricks.  Tell me, is there some other way of wiping my eyes?"
668,"caṃcupuḍāhaavialiasahaāraraseṇa sittadehassa,kīrassa maggalaggaṃ gaṃdhaṃdhaṃ bhamaï bhamaraülaṃ",A swarm of bees blindly pursues the parrot  Whose feathers are spattered with the juice  Dripping from the mango it has pecked with its beak.
669,"ettha ṇimajjaï ettā ettha ahaṃ ettha pariaṇo saalo,paṃthia rattīaṃdhaa mā maha saaṇe ṇimajjihisi","Here’s my mother-in-law’s bed,  Here is mine,  And there those of the servants.  Traveler, you won’t see in the dark,  So do be careful not to fall into mine."
670,"pariosasuṃdarāiṃ suraesu lahaṃti jāi sokkhāi,tāiṃ cia uṇa virahe khāuggiṇṇāi kīraṃti","The pleasures of love,  Which gave the women such complete delight,  Are chewed over and endlessly regurgitated  Once their husbands have gone abroad."
671,"maggaṃ cia alahaṃto hāro pīṇuṇṇaāṇa thaṇaāṇa,uvviggo bhamaï ure jamuṇāṇaïpheṇapuṃjo vva","Finding no way between her full, upcurving breasts,  Her necklace of pearls dances upon her chest  Like the bubbles of foam on the Yamunā."
673,"je je guṇiṇo je je a cāiṇo je viaḍḍhaviṇṇāṇā,dāridda re viakkhaṇa tāṇa tumaṃ sāṇurāo si","All the worthy people I meet,  All the generous and discerning ones  Already receive your favors,  You clever devil,  Poverty."
674,"jaï kottio si suṃdara saalatihīcaṃdadaṃsaṇasuhāṇaṃ,tā masiṇaṃ moijjaṃtakaṃcuaṃ pekkhasu muhaṃ se","Handsome man,  If you want to enjoy the sight  Of every phase of the moon  Look at her gentle face  As she slowly lifts her bodice  Over her head."
675,"samavisamaṇivvisesā samaṃtao maṃdamaṃdasaṃcārā,aïrā hohiṃti pahā maṇorahāṇaṃ pi dullaṃghā",The lie of the land is blurred  And everywhere progress gets slower:  Soon the roads will be impassable  Even for the wheels of his fancy.
676,"aïdīharāi vahue sīse dīsaṃti vaṃsavattāi,bhaṇie bhaṇāmi attā tumhāṇa vi paṃḍarā puṭṭhī","When she said:  “Daughter-in-law,  There are long bamboo leaves in your hair.”  I said:  “Mother-in-law,  Your back is all white.”"
677,"atthakkarūsaṇaṃ khaṇapasijjaṇaṃ aliavaaṇaṇivvaṃdho,ummaccharasaṃtāvo puttaa paavī siṇehassa","Sudden outbursts of anger and the next moment calm,  Constant pretence as well as agonies of jealousy,  Such, my son, is the nature of love."
679,"aï ujjue ṇa lajjasi pucchijjaṃtī piassa cariāiṃ,savvaṃgasurahiṇo maruvaassa kiṃ kusumariddhīhi","You simpleton,  Shouldn’t you be a little more discreet  When people ask how your lover behaves?  With all its leaves so fragrant,  What need has the marjoram for a mass of blooms?"
680,"muddhe apattiaṃtī pavālaaṃkuraaṇiddhalohiae,ṇiddhoadhāurāe kīsa sahatthe puṇo dhuasi","Foolish girl,  Why are you still washing  The red powder from your soft palms  That are by nature pink  As a spray of coral?"
683,"pusasu muhaṃ tā puttia vāhoaraṇaṃ visesaramaṇijjaṃ,mā eaṃ cia muhamaṃḍaṇaṃ ti so kāhii puṇo vi","Young girl,  Wipe away these tears  Which make your face look even more attractive,  For he might do it again,  Thinking how well they suit you."
685,"avaraṇhāgaajāmāuassa viuṇei mohaṇukkaṃṭhaṃ,vahuāi gharapaloharamajjaṇapisuṇo valaasaddo",The tinkle of bracelets  As she took a bath in the backyard of her parents’ house  Redoubled the passion of her husband  Who had arrived in the late afternoon.
686,"jujjhacaveḍāmoḍiajajjarakaṇṇassa juṇṇamallassa,kacchāvaṃdho ccia bhīrumallahiaaṃ samukkhaṇaï",The old wrestler  With ears mangled by many a fight  Has only to gird up his loins  For his fearful opponent to lose heart.
687,"āṇaṃdaṃtena tumaṃ païṇo pahaeṇa paḍahasaddeṇa,malli ṇa lajjasi ṇaccasi dohagge pāaḍijjaṃte",Instead of dancing for joy  Should you not feel shame?  The drum that celebrates your husband’s victory  In the wrestling match  Makes your unhappy marriage  Known to all the world.
688,"mā vaccaha vīsaṃbhaṃ imāṇa vahucāḍuammaṇiuṇāṇaṃ,ṇivvattiakajjaparammuhāṇa suṇaāṇa va khalāṇaṃ",Don’t trust those bastards!  They’re just like dogs:  First they fawn  But once they’ve had their way  They turn their backs on you.
690,"saccaṃ sāhasu deara taha taha caḍuāraeṇa suṇaeṇa,ṇivvattiakajjaparammuhattaṇaṃ sikkhiaṃ katto","Tell me, brother-in-law,  That dog who fawned on the bitch  So persistently,  Where did he learn to turn his back on her  The moment he’d had his way?"
691,"ṇippaṇṇasassariddhī sacchaṃdaṃ gāi pāmaro sarae,daliaṇavasālitaṃḍuladhavalamiaṃkāsu rāīsu","In autumn, when the corn is ripe,  The farmer would do as he likes  If only the moonlit nights weren’t bright  As the fresh grains of husked rice."
692,"alihijjaï paṃkaale halālicalaṇeṇa kalamagovīe,keārasoaruṃbhaṇataṃsaṭṭhiakomalo calaṇo",Bees circle round the rice girl’s pink foot  Placed across the sluice  To stop the water flowing  Into the paddy field.
693,"diahe diahe sūsaï saṃkeaabhaṃgavaḍḍhiāsaṃkā,āvaṃḍuroṇaamuhī kalameṇa samaṃ kalamagovī","Just like the rice,  Each day her head bends lower  And her face grows paler  —The girl who guards the paddy,  As she grows more fearful of the day  When her occupation will cease."
695,"daṭṭhūṇa hariadīhaṃ gose saṃḍhāṇa jūrae halio,asaīrahassamaggaṃ tusāradhavale tilacchette",When at dawn he sees a long swathe of green  Through the frost-white field of sesame  —His faithless wife’s clandestine trail—  The farmer blames himself for letting loose the bulls.
696,"saṃkellio vva ṇijjaï khaṃḍaṃ khaṃḍaṃ kao vva pīo vva,vāsāgamammi maggo gharahuttamuheṇa pahieṇa","At the approach of the rains  The traveler is so intent on getting home  That he bundles up the road and takes it with him,  That he cuts it into manageable pieces,  That he swallows it down in one gulp."
699,"eṇhiṃ vārei jaṇo taïā mūillao kahiṃ va gao,jāhe visaṃ va jāaṃ savvaṃgapaholiraṃ pemmaṃ","Nowadays people restrain me  But when this love,  Which like a poison courses through all my limbs,  First began  They were mute."
702,"aṇṇoṇṇakalakkhaṃtarapesiamelīṇadiṭṭhipasarāiṃ,do ccia maṇṇe kaabhaṃḍaṇāi samaaṃ pahasiāiṃ",When their surreptitious glances met  The couple whom I thought were sulking  Both burst out laughing.
704,"dhaṇṇā vahiraṃdharaā te ccia jīaṃti māṇuse loe,ṇa suṇaṃti pisuṇavaaṇaṃ khalāṇa addhiṃ ṇa pekkhaṃti",Happy are the deaf and the blind! Though they live among humankind They hear not a single word of slander Nor see how the wicked prosper.
705,"gāmāruha mhi gāme vasāmi ṇaaraṭṭhiiṃ ṇa āṇāmi,ṇāariāṇaṃ païṇo haremi jā homi sā homi","I was born and raised in a village, I live in a village, And with the ways of the town I am not familiar. Still, I attract the husbands of the women in town. I am what I am."
706,"osara rottuṃ cia ṇimmiāi mā pusasu me haacchīiṃ,daṃsaṇamettummaïehi jehi sīlaṃ tuha ṇa ṇāaṃ",Be off! Stop wiping away my tears! Crying is what my stupid eyes were made for. For when they tried looking they got distracted And failed to see your true nature.
707,"raṇaraṇaasuṇṇahiao ciṃtaṃto virahaduvvalaṃ jāaṃ,amuṇiaṇiavasahī so volīṇo gāmamajjheṇa","He was so distracted with worry About his wife not surviving the long separation That, reaching his house, He walked on."
710,"suaṇo ṇi dīsaï ccia khalabahula ḍaḍḍhajīaloammi,jaha kāasaṃkulā taha ṇa haṃsaparivāriā puhavī","In this damned world of ours, so full of crooks, A decent man is rarely seen. The earth teems with crows But geese are few and far between."
711,"jaṃ mucchiāi ṇa suo kalaṃvagaṃdheṇa taṃ guṇa paḍiaṃ,iarā gajjiasaddo jīeṇa viṇā ṇa volaṃto",That she did not hear the thunder Because she was swooning from the scent Of the kadamba flower Saved her life. Otherwise the thunder would not have passed by Without taking it.
714,"jaṃ asaraṇo vva ḍaḍḍho gāmo sāhīṇavahujuāṇo vi,saṃbhamavisaṃṭhulāṇaṃ taṃ duccariaṃ tuha thaṇāṇaṃ","That our village burnt down As though there were no help for it, Despite the number of young men at hand, Is the doing of your wicked breasts Which in the confusion Were swaying about."
717,"aha suaï diṇṇapaḍivakkhaveaṇā pasiḍhilehi aṃgehiṃ,ṇivvattiasuraarasāṇuvaṃdhasuhaṇibbharaṃ vahuā","After tasting to the full the pleasures of love The young wife slept soundly, Unaware how her weary limbs Were a torture to her rivals."
718,"jaï teṇa tujjha vaaṇaṃ ṇa kaaṃ maha kāraṇeṇa a haāse,sā kīsa khaṃḍiataḍaṃ ṇiāharaṃ dūi dummesi","If he does not do what you ask him On my behalf, you useless messenger, Why not give your lips a rest? They are already bruised."
720,"diṭṭhāi jaṃ ṇa diṭṭho saralasahāvāi jaṃ ca ṇā 'lavio,uvaāro jaṃ ṇa kao taṃ cia kaliaṃ chaïllehiṃ","That you did not look at him When he looked at you, That you did not speak to him While you are usually so forthright, That you did not want to show him kindness —Our clever friends have noted it all."
721,"aviralaṇiggaapulao paaḍiakaṃpo pamukkasikkāro,hemaṃte pahiajaṇo suraāsatto vva paḍihāi","Covered all over with gooseflesh, Visibly shivering, Sucking in his breath between clenched teeth: The winter wayfarer Looks like a man making love."
723,"seullaṇiaṃvālaggasaṇhasicaassa maggam alahaṃto,sahi mohagholiro ajja tassa hasio mae hattho","Friend, I had to laugh When his hand fumbled at my thin skirt, Which stuck tight to my sweating thighs."
726,"amiamaaṃ cia hiaaṃ hatthā taṇhāharā saaṇhāṇaṃ,caṃdamuhi kattha ṇivasaï amittadahaṇo tuha paāvo","Your heart is made of nectar, Your hands allay the yearning of those who yearn, Where, O moon-faced girl, Do you produce the heat With which you burn your enemies?"
727,"diṭṭhīa jāva pasaro tāva tumaṃ suhaa ṇivvuiṃ kuṇasi,volīṇadaṃsaṇo taha tavesi jaha houdiṭṭheṇa","As long as you are within sight My beautiful man, you give pleasure. But as soon as you are out of sight You cause such grief That I never want to see you again."
730,"uṇho tti samatthijjaï ḍāheṇa saroruhāṇa hemaṃto,cariehi ṇajjaï jaṇo saṃgovaṃto vi appāṇaṃ","Foolish girl! The clouds thunder, The paths are grass-grown, The rivers are swollen, And still you look down the road For your husband."
731,"uvahāriāi samaaṃ piṃḍāre ua kahaṃ kuṇaṃtammi,ṇavavahuāi sarosaṃ savva ccia vachaā mukkā","Lotuses know that winter is hot Because it makes them wilt. However much they try to hide their true nature, People are betrayed by their acts."
732,"pajjāliūṇa aggiṃ muheṇa puttia kiṇo samosarasi,thaṇaalasapaḍiapaḍimā phuraṃti ṇa chivaṃti te jālā",Look! While the cowherd is chatting up the maid His young wife angrily sets all the calves free.
733,"aggiṃ abbhuttaṃtīa putti paḍimāgaā kavolammi,kaṇṇālaṃviapallavalacchiṃ saṃdhei te jālā","You silly girl, Why do you shrink away each time you blow into the fire? These flames reflected on your round breasts Flicker but will not touch you."
734,"kaha de dhūmaṃdhāre abbhuttaṇaṃ aggiṇo samappihaï,muhakamalacuṃvaṇālehaḍammi pāsaṭṭhie diare","Dear girl, The flames reflected on your cheeks When you kindle the kitchen fire Resemble blossoming twigs Hanging down from your ears."
735,"āaṃvacchaṃ paalaṃtavāham āvaddhathaṇaharukkaṃpaṃ,asamattaṃ cia ciṭṭhaü sihiṇo abbhuttaṇam iṇaṃ te",How will you ever manage to kindle the fire In the kitchen dark with smoke With your young brother-in-law at your side Trying to kiss the lotus of your mouth?
736,"chaṇapāhuṇie 'tti kiṇo ajja vi ṇaṃ bhaṇaha aṃgasaṃtāvaṃ,jāā amha gharillaaguṇeṇa gharasāmiṇi ccea","Look at you: Your eyes are red, Tears flow down your cheeks, And your heavy breasts are shaking. You’d better stop Trying to kindle the kitchen fire."
742,"gaagaṃḍaagavaasarabhaserihasaddūlarikkhajāīṇaṃ,thaṇaā vāhavahūe abhaaṃ dāuṃ va ṇikkaṃtā","Little girl, You can still play bunny hops But don’t go walking around naked: The youths of the village Know the mother by the daughter."
743,"bhiuḍīa puloissaṃ ṇibbhacchissaṃ paraṃmuhī hossaṃ,jaṃ bhaṇaha taṃ karissaṃ sahīu jaï taṃ ṇa pecchissaṃ","The breasts of the huntsman’s wife riseAs if to tell the elephant, rhinoceros and ox, The deer, buffalo, tiger and bear That from her husband They have nothing to fear."
744,"jaṃ keaveṇa pemmaṃ jaṃ ca valā jaṃ ca atthaloheṇa,jaṃ uvarohaṇimittaṃ ṇamoṇamo tassa pemmassa","I’ll frown at him, I’ll abuse him, And I’ll turn my back on him. I’ll do whatever you say, friends, As long as I don’t have to look at him."
745,"kassa ṇa saddhā garuattaṇammi païṇo pasāamāṇassa,jaï māṇabhaṃjaṇīo ṇa hoṃti hemaṃtarāīo","Love based on pretence, Love based on force, Love based on greed, Love based on compliance —Honor to them all!"
746,"avvo tahiṃtahiṃ cia gaaṇe bhamiūṇa vīsamaṃteṇa,vohittavāaseṇa vva hāsiā ḍaḍḍhapemmeṇa",Who would not love to be tough on a cringing husband But for the long winter nights That erode one’s pride?
747,"de ā dumasu tumaṃ ciya mā parihara putti paḍhamadumiyaṃ ti,kiṃ kuḍḍaṃ ṇiamuhaaṃdakaṃtidumiaṃ ṇa lakkhesi","O! What a fool Love has made of me, As when the ship’s crow Circles the whole heaven Only to settle on the ship again."
748,"vijjaṃti taṇuṃ uvaṇeṃti veaṇaṃ ṇeyatāṇa khayamagge,abbo aïṭṭhapuvvo aṇaṃgabāṇāṇa māhappo","Hey there, daughter— Keep on whitewashing that wall. Don’t stop because you think the job’s already done. Can’t you see? It’s the moonlight of your face That makes it look so white."
749,"āmoḍaūṇa balāu hatthaṃ majjhaṃ gao si bho pahia,hiaāu jaï a ṇīhasi sāmatthaṃ tujjha jāṇissaṃ","They pierce one’s body, Cause pain But without making wounds. Ah! Love’s arrows are unique."
750,"saddhā me tujjha piyattaṇassa ahayaṃ tu taṃ ṇa yāṇāmi,de pasiya tumaṃ ciya sikkhavesu jaha te piyā homi","Having wrenched yourself from my grip You left for the road, But only when you manage to escape from my heart as well Will I acknowledge your power."
751,"pemmummaïyāi mae uvaūḍho haliyaüttabuddhīe,phaṃsemi jāva pharuso taṇapuriso gāmasīmāe","Blind with love I threw my arms around him, Taking him for a farmer’s boy. But when I touched him He was just a spiky scarecrow At the village boundary."
752,"be maggā dharaṇiyale māṇiṇi māṇoṇṇayāṇa purisāṇa,ahavā pāvaṃti siriṃ ahava bhamaṃtā samappaṃti","Proud woman, Here on earth two ways are open To people who are proud and haughty: Either they find a treasure Or they are pilgrims of love For the rest of their lives."
753,"katto kamalāṇa raī katto kumuyāṇa sīalo caṃdo,taha sajjaṇāṇa ṇeho ṇa calaï dūraṭṭhiāṇaṃ pi","What has the hot sun, Which makes the lotuses unfold, In common with the cool moon Which makes the water lilies unfold? It’s as with a good man’s affection, Which does not alter However far away he may be."
754,"hā hā kiṃ teṇa kayaṃ mālaïvirahammi putti bhasaleṇaṃ,kaṃkellikusumamajjhe jalaṇo tti samappio appā","Do you know, my daughter, What the poor bee did In the absence of the jasmine flower? He threw himself into the red aśoka flowers As into a fire."
755,"ḍhaṃkharaseso vi hu mahuareṇa mukko ṇa mālaīviḍavo,daraviyasiyakaliyāmoyabahalimaṃ saṃbharaṃteṇa","Though the twigs were completely bare, The bees clung to the jasmine, Savoring the memory of the scent Which burst from the buds that had been there."
758,"ḍahiūṇa sayalaraṇṇaṃ aggī samavisamalaṃghaṇuvvāyo,taḍalaṃbaṃtataṇehiṃ tisiya vva ṇaïṃ samosaraï","After burning the entire forest The fire was worn out With crossing hill and plain. So, holding on to the grass that grew on the steep bank, It went down to the river for a drink."
760,"raaṇāyarassa sāhemi ṇammae ajja mukkadakkhiṇṇā,veḍisalayāharaṃteṇa miliyā jaṃ si pūreṇa","River-nymph Narmadā, Today I will put discretion aside And tell your husband, the sea, How you had a rendezvous with the stream In a bower of reeds."
763,"tisiyā piyaü tti mao mao vi tisio maī kareūṇa,iya mayamihuṇaṃ tisiyaṃ piyaï ṇa salilaṃ siṇeheṇa",The stag thought that she was more thirsty than he And the doe thought that he was more thirsty than she. In this way the thirsty couple Out of consideration for each other Did not drink at all!
766,"ṇivaḍihisi suṇṇahiyae jalaharajalapaṃkilammi maggammi,uppekkhāgayapiyayamahatthe hatthaṃ pasāreṃtī","Watch out! The path is slippery after today’s shower. If you grope for the hand of your lover Whom you imagine is standing beside you, You are bound to fall over."
767,"ucchaṃgiyāĕ païṇā ahisāraṇapaṃkamaliṇaperaṃte,āsaṇṇapariyaṇo via sea cciya dhuvaï se pāe","As soon as her husband took her on his lap Sweat poured from her Like an attentive servant, Washing the mud of last night’s assignation From her feet."
769,"aṇusoyaï haliyabahū raïkiraṇoluggapaṃḍuracchāyaṃ,raṇṇuṃduradaṃtukkhuttavisamavaliyaṃ tilacchettaṃ","The plowman’s wife bemoans the sesame field, Bleached by the rays of the sun And pockmarked by the burrowing of field mice."
773,"kamalāyarāṇa uṇho hemaṃto sīalo jaṇavayassa,ko kira bhiṇṇasahāvaṃ jāṇaï paramatthayaṃ loe","Who needs a blanket, Who needs a fire, And who needs a bedchamber, If he has a wife with warm breasts Lying snug against his chest?"
777,"paḍhamaṃ ciya māhavapaṭṭayaṃ va ghettūṇa ḍāhiṇo vāo,aṃkollapaḍhamavattaṃ pahiṃḍio gāmaracchāsu","As though seizing the first sign of spring, The south wind whirls the first aṃkolla leaf Through the village streets."
778,"so māṇo piyamuhaaṃdadaṃsaṇe kaha thiro dharijjihaï,aṃkollakoraāṇa vi jo phuṭṭamuhāṇa bīhei",How is this pride going to stand its ground At the sight of the beloved’s face If it is already alarmed By the burgeoning buds of the aṃkolla?
779,"kāraṇagahio vi mae māṇo emea jaṃ samosariyo,atthakkaphulla aṃkolla tujjha taṃ matthae paḍaü","That my sulking mood, Which was completely justified, Disappeared just like that, Is entirely your doing, Aṃkolla plant, As you unexpectedly started to blossom"
782,"dūrapaïṇṇaparimalaṃ sapallavaṃ muddhapupphapaṃguraṇaṃ,aṃgacchittaṃ piva vammaheṇa diṇṇaṃ mahusirīe","Spring offers her body With its drifting fragrance, Leafspray fingers, And cloak of tender flowers As a playground To the God of Love."
783,"kāraṇagahiaṃ pi imā māṇaṃ moei māṇiṇiaṇassa,sahayāramaṃjarī piyasahi vva kaṇṇe samallīṇā","This mango bud Hanging from her ear, Like a dear friend whispering good advice, Succeeds in banishing sulkiness, However justified it may be."
784,"ajjaṃ ciya chaṇadiaho mā putti ruehi ehaï pio tti,suṇhaṃ āsāsaṃtī paḍiyattamuhī ruvaï sāsū","“My daughter, stop crying. He will come. For he has never before missed today’s fair.” With these empty words She reassured her son’s wife, Turning her face away To hide her tears."
786,"āucchaṇovaūhaṇakaṃṭhasamosariyabāhulaïyāe,valayāi pahiyacalaṇe bahūĕ ṇiyalāi va paḍaṃti","As the wife embraced her husband Who was about to depart, The bracelets slipped from her slender arms Clasped around his neck And fell at his feet like shackles."
788,"guṇasāliṇo vi kariṇo hohaï jūhāhivattaṇaṃ katto,ṇavasālikavalalohilliāĕ viṃjhaṃ muaṃtassa",How can an elephant Ever become leader of the herd If he leaves the Vindhya With its wild rice For the sake of a mouthful of rice From a paddy field?
796,"ṇakkhamaūhesu khaṇaṃ kusumesu khaṇaṃ khaṇaṃ kisalaesu,hatthesu khaṇaṃ kusumocciyāi loḍāviyā bhasalā","One moment the bees are hovering Over the bright fingernails Of the girl picking flowers, The next over the flowers, The next over the shoots, And the next over the girl’s hands."
800,"aṃto ṇibhuaṭhṭhiapariaṇāi oruddhadāraṇaaṇāi,gimhe ghoraṭṭaghagghararaveṇa ghoraṃti va gharaṭṭa","In summer the rattle of the grindstone Makes it seem that the houses are snoring While the doors, their eyes, remain shut And the servants make no stir inside."
801,"jīhāi paraṃ libbhaï daṃtoṭṭheṇaṃ ṇa tīrae gahiuṃ,aharo vva savvaṇo gohaṇeṇa paḍhamo taṇuccheo","Unable to grip the new blade of grass With its teeth or lips, The cow merely licks it with its tongue As one does a bruised lip."
803,"vilāsaṇiguruṇiaṃvo tīraü calaṇehi dohi uvvahiuṃ,eāī uṇa majjho thaṇabhāraṃ kaï ṇu uvvahi",It takes two feet to support the woman’s broad hips. So how can her waist on its own Support her heavy breasts?
804,"vārijjaṃtī ṇavakomui tti mā putti aṃgaṇe suvasu,mā te aṃvupisāo caṃdo tti muhaṃ gasijjihii","Daughter, be warned: It’s a new moon. So do not sleep in the courtyard tonight Lest the moon-eating demon swallow your face by mistake."
805,"suvvaṃto āsi paraṃparāi kahakaha vi diṭṭhimilio 'si,de suhaa kiṃ pi jaṃpasu piaṃtu kaṇṇāi me amiaṃ","I have heard so much about you from others And now at last I see you with my own eyes. Please, my dear, say something So that my ears, too, may drink nectar."
806,"virahakisiā varāī diṇāi āsaṇṇagimhapariṇāmāiṃ,kaḍhiṇahiao pavāsī ṇa āṇimo kaha samappihii","Left on her own, The poor woman has grown very thin, The summer is almost over, And her hardhearted husband is still abroad: I don’t know how this will end."
807,"roāvia mha māe aṃgaṇapahieṇa darapasutteṇa,parivattasu māṇiṇi māṇiṇi tti siviṇe bhaṇaṃteṇa","Mother, if you ask me what made me cry, It’s that traveler dozing in our courtyard Who in his dream pleaded: “Stop being angry, Please stop being angry and turn over.”"
808,"māṇaṃsiṇīa païṇā ṇaaṇakavolāharappahābhiṇṇā,ujjuasuracāvaṇihā vāhoārā ciraṃ diṭṭhā","Intently the husband gazed at the stream of tears First reflecting the color of his angry wife’s eyes, Then of her cheeks, and then of her lips. It looked like a rainbow, Except that it was straight"
809,"sarahasaviṇiggaāi vi icchāi tumaṃ ṇa tīa saccavio,sīsāhaavaliabhuaṃgavaṃkaracche haaggāme",Though she ran out quickly She failed to spot you. In this damned village the street twists Like a snake hit on the head.
810,"sā tuha virahe ṇikkiva saṃdhārijjaï sahīhi ṇiuṇāhi,caṃḍālahatthagaasaüṇia vva jīe ṇirālaṃvā","In your absence, cruel man, She is as helpless as a bird in the hands of a fowler And is only kept alive by her understanding friends."
813,"aṇurāaraaṇabhariaṃ kaṃcaṇakalasa vva taruṇithaṇavaṭṭaṃ,tassa cia muhammi kiā masimuddā maaṇarāeṇa",The girl’s breasts Are like golden pots filled with the jewels of affection. In the middle of each King Love has set his dark seal.
815,"gāhāṇa a geāṇa a tantīsaddāṇa poḍhamahilāṇa,tāṇaṃ so ccia daṇḍo je tāṇa rasaṃ ṇa āṇaṃti","Poems, songs, the sound of the lute, And impudent women, To men who have no taste for such things They are a punishment."
817,"laḍahavilaāṇa loaṇakaḍakkhavikkhevajaṇiasaṃdāvā,jhijjaṃti mahāsattā cittuvveaṇasahā hoṃti",The pain inflicted by the sidelong glances Of seductive women —Saints suffer it too But they master their emotions.
821,"avvo ṇa āmi chettaṃ khajjaü sālī vi kīraṇivahehiṃ,jāṇaṃtā avi pahiā pucchaṃti puṇopuṇo maggaṃ",I won’t go to the field. What do I care if the parrots eat all the paddy. Whenever I’m there Travelers keep asking me the way Which they know perfectly well.
822,"atthakkāgaadiṭṭhe vahuā jāmāduammi gurupurao,jūraï ṇivaḍaṃtāṇaṃ harisaviphaṃdaṃtavalaāṇaṃ","Surprised by her husband’s arrival At her parents’ house, The girl was annoyed with her bracelets For dancing up and down her arms And threatening to slip off."
824,"eha imīa ṇiacchaha vimhiahiaā sahī puloei,addāammi kavolaṃ kavolapaṭṭammi addāaṃ",How surprised the girl is To see her friend’s cheek in the mirror And the mirror in her cheek.
825,"kaïā jāā kaïā ṇu sikkhiā māiā haakumārī,taṃtaṃ jāṇaï savvaṃ jaṃjaṃ mahilāŏ jāṇaṃti","How old is she, This damned girl? And when did she learn it all? She already knows everything That a mature woman knows."
826,"khaṇapiṭṭhadhūsaratthaṇi mahumaataṃbacchi kuvalaābharaṇe,kaṇṇagaacūamaṃjari putti tue maṃḍio gāmo","Young girl, On this day of Holê —Your breasts dusted with flour, Your eyes red from too much liquor, A lotus stuck in your hair And mango shoots behind your ears— You are a credit to our village."
827,"maggialaddhe balamoḍicuṃbie appaṇeṇa uvaṇīde,ekkammi piāahare aṇṇaṇṇā hoṃti rasaheā","One time you get them only after a long search, At another you kiss them after a struggle, At yet another they are freely offered —One pair of lover’s lips Is an inexhaustible source of delights."
828,"upphullaloaṇeṇaṃ kavolabosaṭṭamāṇaseeṇaṃ,ahaṇaṃteṇa vi bhaṇiā muheṇa se kajjaṇivvuttī","By her wide open eyes, By the sweat streaming down her cheeks, The woman said without saying a word That her part of the business was fulfilled."
